Date	Open	High	Low	Close	Adj Close	Volume
2003-06-11	8.483370	8.483370	8.300830	8.483370	3.939453	21054187
2003-06-12	8.646700	8.656300	8.502580	8.646700	4.015299	34453790
2003-06-13	8.781200	8.954130	8.589050	8.781200	4.077759	33537388
2003-06-16	9.059820	9.059820	8.617870	9.059820	4.207142	30056107
2003-06-17	9.059820	9.194320	9.011780	9.059820	4.207142	27162990
2003-06-18	9.175110	9.184710	8.992560	9.175110	4.260678	24916075
2003-06-19	8.925310	9.213530	8.838840	8.925310	4.144678	33533218
2003-06-20	9.300000	9.300000	8.829240	9.300000	4.318675	37555732
2003-06-23	9.069420	9.184710	9.002170	9.069420	4.211601	34091079
2003-06-24	8.944530	9.117460	8.867670	8.944530	4.153605	28367282
2003-06-25	9.059820	9.098250	8.915700	9.059820	4.207142	36691452
2003-06-26	9.021390	9.117460	8.944530	9.021390	4.189295	33463555
2003-06-27	9.030990	9.117460	8.944530	9.030990	4.193754	15221649
2003-06-30	8.790810	9.098250	8.723560	8.790810	4.082221	88802095
2003-07-01	8.512190	8.896490	8.512190	8.512190	3.952838	48959948
2003-07-02	8.646700	8.781200	8.579440	8.646700	4.015299	80559949
2003-07-03	8.675520	8.781200	8.502580	8.675520	4.028684	55886754
2003-07-04	8.675520	8.704340	8.598660	8.675520	4.028684	12575576
2003-07-07	9.098250	9.136680	8.723560	9.098250	4.224990	44973521
2003-07-08	9.290390	9.290390	9.030990	9.290390	4.314213	142737095
2003-07-09	9.107850	9.290390	9.011780	9.107850	4.229445	66260111
2003-07-10	8.819630	9.040600	8.810020	8.819630	4.136479	56527933
2003-07-11	9.127070	9.136680	8.742770	9.127070	4.280672	31727016
2003-07-14	9.242360	9.261570	9.059820	9.242360	4.334744	34512099
2003-07-15	9.127070	9.213530	9.050210	9.127070	4.280672	44353792
2003-07-16	8.982960	9.232750	8.963740	8.982960	4.213081	51978891
2003-07-17	9.030990	9.040600	8.829240	9.030990	4.235607	21837988
2003-07-18	8.963740	9.079030	8.906100	8.963740	4.204068	21731335
2003-07-21	8.761990	9.059820	8.694730	8.761990	4.109446	15285074
2003-07-22	8.781200	8.886880	8.713950	8.781200	4.118456	56720379
2003-07-23	8.675520	8.906100	8.656300	8.675520	4.068891	21337299
2003-07-24	9.002170	9.011780	8.713950	9.002170	4.222091	28449831
2003-07-25	8.867670	8.973350	8.800420	8.867670	4.159009	24816638
2003-07-28	9.146280	9.146280	9.040600	9.146280	4.289680	18357669
2003-07-29	8.982960	9.155890	8.877270	8.982960	4.213081	15155946
2003-07-30	9.088640	9.175110	8.934920	9.088640	4.262647	22620080
2003-07-31	9.357650	9.376860	9.050210	9.357650	4.388816	31060439
2003-08-01	9.348040	9.453720	9.242360	9.348040	4.384307	20928797
2003-08-04	9.223140	9.405680	9.155890	9.223140	4.325729	83174773
2003-08-05	9.367250	9.424900	9.232750	9.367250	4.393318	26568328
2003-08-06	9.213530	9.300000	9.175110	9.213530	4.321222	22059046
2003-08-07	9.146280	9.309610	9.069420	9.146280	4.289680	18188329
2003-08-08	9.175110	9.309610	9.107850	9.175110	4.303200	13252220
2003-08-11	9.223140	9.251960	9.155890	9.223140	4.325729	16967491
2003-08-12	9.348040	9.367250	9.184710	9.348040	4.384307	49602058
2003-08-13	9.290390	9.434510	9.223140	9.290390	4.357269	41906789
2003-08-14	9.492150	9.492150	9.309610	9.492150	4.451895	24526388
2003-08-15	9.492150	9.492150	9.492150	9.492150	4.451895	0
2003-08-18	9.607440	9.607440	9.501760	9.607440	4.505967	22158943
2003-08-19	9.636260	9.713120	9.559400	9.636260	4.519484	19059387
2003-08-20	9.607440	9.674690	9.540190	9.607440	4.505967	12317948
2003-08-21	9.703510	9.741940	9.617050	9.703510	4.551025	11222435
2003-08-22	9.626650	9.770770	9.597830	9.626650	4.514978	10749065
2003-08-25	9.511370	9.569010	9.453720	9.511370	4.460910	9388275
2003-08-26	9.463330	9.617050	9.348040	9.463330	4.438380	13571977
2003-08-27	9.434510	9.530580	9.328820	9.434510	4.424863	12081921
2003-08-28	9.520970	9.578620	9.386470	9.520970	4.465413	15100944
2003-08-29	9.367250	9.597830	9.357650	9.367250	4.393318	31956629
2003-09-01	9.530580	9.540190	9.424900	9.530580	4.469918	35713684
2003-09-02	9.520970	9.569010	9.472940	9.520970	4.465413	13382681
2003-09-03	9.607440	9.665080	9.578620	9.607440	4.505967	21741117
2003-09-04	9.597830	9.645870	9.540190	9.597830	4.501463	11331252
2003-09-05	9.520970	9.636260	9.472940	9.520970	4.465413	9551703
2003-09-08	9.607440	9.617050	9.511370	9.607440	4.505967	23032404
2003-09-09	9.540190	9.655480	9.501760	9.540190	4.474426	22519718
2003-09-10	9.319220	9.549800	9.242360	9.319220	4.370791	24574859
2003-09-11	9.261570	9.376860	9.232750	9.261570	4.343754	15961498
2003-09-12	9.079030	9.357650	9.079030	9.079030	4.258139	23889654
2003-09-15	9.107850	9.194320	9.050210	9.107850	4.271657	39953086
2003-09-16	9.213530	9.213530	9.098250	9.213530	4.321222	20700314
2003-09-17	9.194320	9.319220	9.184710	9.194320	4.312213	22809060
2003-09-18	9.338430	9.348040	9.184710	9.338430	4.379800	24894230
2003-09-19	9.213530	9.415290	9.194320	9.213530	4.321222	37225446
2003-09-22	9.011780	9.155890	8.954130	9.011780	4.226601	33252013
2003-09-23	8.867670	9.059820	8.829240	8.867670	4.159009	65641719
2003-09-24	8.829240	8.992560	8.819630	8.829240	4.140985	69847926
2003-09-25	8.781200	8.829240	8.694730	8.781200	4.118456	22611210
2003-09-26	8.637090	8.800420	8.617870	8.637090	4.050868	106296304
2003-09-29	8.560230	8.723560	8.531410	8.560230	4.014819	26568824
2003-09-30	8.512190	8.665910	8.444940	8.512190	3.992288	109466230
2003-10-01	8.560230	8.617870	8.512190	8.560230	4.014819	22193071
2003-10-02	8.646700	8.790810	8.598660	8.646700	4.055373	98774400
2003-10-03	8.915700	8.915700	8.608270	8.915700	4.181537	78625807
2003-10-06	8.848450	8.906100	8.810020	8.848450	4.149997	54055014
2003-10-07	8.800420	8.896490	8.752380	8.800420	4.127470	58945763
2003-10-08	8.877270	8.992560	8.742770	8.877270	4.163512	26482882
2003-10-09	9.059820	9.059820	8.819630	9.059820	4.249131	34065164
2003-10-10	8.925310	9.021390	8.848450	8.925310	4.228045	42582374
2003-10-13	9.059820	9.079030	8.925310	9.059820	4.291765	80461501
2003-10-14	9.021390	9.098250	8.973350	9.021390	4.273559	21396855
2003-10-15	9.011780	9.117460	8.982960	9.011780	4.269008	33576120
2003-10-16	9.011780	9.107850	8.954130	9.011780	4.269008	19385176
2003-10-17	8.944530	9.079030	8.915700	8.944530	4.237150	35204492
2003-10-20	8.906100	8.982960	8.867670	8.906100	4.218945	31566448
2003-10-21	8.963740	9.011780	8.915700	8.963740	4.246249	23234458
2003-10-22	8.838840	8.982960	8.810020	8.838840	4.187081	19337846
2003-10-23	8.790810	8.810020	8.656300	8.790810	4.164330	21521254
2003-10-24	8.829240	8.829240	8.704340	8.829240	4.182535	15717550
2003-10-27	9.050210	9.050210	8.886880	9.050210	4.287213	32300307
2003-10-28	9.223140	9.223140	9.059820	9.223140	4.369133	47381038
2003-10-29	9.251960	9.309610	9.184710	9.251960	4.382784	61414537
2003-10-30	9.463330	9.501760	9.194320	9.463330	4.482913	33353014
2003-10-31	9.482540	9.492150	9.357650	9.482540	4.492013	44436699
2003-11-03	9.645870	9.655480	9.501760	9.645870	4.569384	26527939
2003-11-04	9.607440	9.674690	9.578620	9.607440	4.551178	42952329
2003-11-05	9.511370	9.588230	9.472940	9.511370	4.505669	38617617
2003-11-06	9.597830	9.645870	9.444110	9.597830	4.546628	32962242
2003-11-07	9.693910	9.741940	9.636260	9.693910	4.592142	43954290
2003-11-10	9.607440	9.693910	9.559400	9.607440	4.551178	18692753
2003-11-11	9.549800	9.549800	9.472940	9.549800	4.523875	13380320
2003-11-12	9.693910	9.703510	9.482540	9.693910	4.592142	184954577
2003-11-13	9.693910	9.799590	9.607440	9.693910	4.592142	19849046
2003-11-14	9.741940	9.799590	9.645870	9.741940	4.614894	17498418
2003-11-17	9.415290	9.626650	9.386470	9.415290	4.460156	26574763
2003-11-18	9.415290	9.511370	9.328820	9.415290	4.460156	20648083
2003-11-19	9.386470	9.396080	9.232750	9.386470	4.446502	23061615
2003-11-20	9.338430	9.434510	9.194320	9.338430	4.423747	25038420
2003-11-21	9.453720	9.453720	9.300000	9.453720	4.478361	19054012
2003-11-24	9.636260	9.655480	9.444110	9.636260	4.564830	17598678
2003-11-25	9.597830	9.684300	9.559400	9.597830	4.546628	19482153
2003-11-26	9.501760	9.693910	9.501760	9.501760	4.501119	21270771
2003-11-27	9.578620	9.588230	9.530580	9.578620	4.537529	6703334
2003-11-28	9.607440	9.636260	9.492150	9.607440	4.551178	19543075
2003-12-01	9.895660	9.895660	9.645870	9.895660	4.687714	25801137
2003-12-02	9.857230	9.905270	9.770770	9.857230	4.669510	22303621
2003-12-03	9.924490	9.934090	9.780370	9.924490	4.701371	14010667
2003-12-04	9.953310	9.972520	9.809200	9.953310	4.715024	19892059
2003-12-05	9.857230	9.962920	9.818800	9.857230	4.669510	12585450
2003-12-08	9.857230	9.857230	9.857230	9.857230	4.669510	0
2003-12-09	9.857230	9.895660	9.780370	9.857230	4.669510	30355960
2003-12-10	9.799590	9.847630	9.655480	9.799590	4.642206	20620681
2003-12-11	9.905270	9.905270	9.741940	9.905270	4.692266	21052368
2003-12-12	9.876450	9.991740	9.828410	9.876450	4.678615	17599306
2003-12-15	9.914880	10.020600	9.876450	9.914880	4.696818	26816896
2003-12-16	10.001400	10.020600	9.828410	10.001400	4.737805	20469765
2003-12-17	10.020600	10.030200	9.914880	10.020600	4.746902	21371350
2003-12-18	10.155100	10.155100	9.953310	10.155100	4.810614	20464586
2003-12-19	10.164700	10.260700	10.087800	10.164700	4.815162	93579368
2003-12-22	10.231900	10.299200	10.097400	10.231900	4.846997	29885709
2003-12-23	10.337600	10.337600	10.212700	10.337600	4.897067	53888228
2003-12-24	10.337600	10.337600	10.337600	10.337600	4.897067	0
2003-12-25	10.337600	10.337600	10.337600	10.337600	4.897067	0
2003-12-26	10.337600	10.337600	10.337600	10.337600	4.897067	0
2003-12-29	10.481700	10.481700	10.318400	10.481700	4.965329	51296753
2003-12-30	10.520200	10.558600	10.443300	10.520200	4.983566	34100310
2003-12-31	10.520200	10.520200	10.520200	10.520200	4.983566	0
2004-01-01	10.520200	10.520200	10.520200	10.520200	4.983566	0
2004-01-02	10.731500	10.741100	10.520200	10.731500	5.083663	60136836
2004-01-05	10.827600	10.856400	10.673900	10.827600	5.129187	93975835
2004-01-06	10.827600	10.827600	10.827600	10.827600	5.129187	0
2004-01-07	10.827600	11.019700	10.818000	10.827600	5.129187	181955418
2004-01-08	10.789200	10.923700	10.741100	10.789200	5.110997	37673832
2004-01-09	10.779500	10.894800	10.645000	10.779500	5.106400	41943207
2004-01-12	10.597000	10.625800	10.520200	10.597000	5.062212	75457779
2004-01-13	10.577800	10.693100	10.558600	10.577800	5.053040	70384360
2004-01-14	10.539400	10.597000	10.481700	10.539400	5.034698	32808677
2004-01-15	10.587400	10.587400	10.443300	10.587400	5.057627	18959839
2004-01-16	10.693100	10.702700	10.597000	10.693100	5.108121	18741469
2004-01-19	10.645000	10.779500	10.616200	10.645000	5.085144	15177350
2004-01-20	10.510500	10.673900	10.510500	10.510500	5.020890	50409932
2004-01-21	10.606600	10.606600	10.443300	10.606600	5.066800	20184191
2004-01-22	10.702700	10.760300	10.664300	10.702700	5.112707	33749507
2004-01-23	10.702700	10.789200	10.683500	10.702700	5.112707	30228639
2004-01-26	10.549000	10.712300	10.500900	10.549000	5.039281	22027737
2004-01-27	10.520200	10.721900	10.520200	10.520200	5.025526	18007336
2004-01-28	10.606600	10.645000	10.472100	10.606600	5.066800	20166350
2004-01-29	10.424100	10.558600	10.376000	10.424100	4.979619	21524527
2004-01-30	10.289600	10.500900	10.222300	10.289600	4.915368	32843771
2004-02-02	10.260700	10.385600	10.107000	10.174300	4.860289	37601234
2004-02-03	10.183900	10.222300	9.991740	10.068600	4.809794	32523274
2004-02-04	9.905270	9.943700	9.818800	9.857230	4.708826	126711070
2004-02-05	9.857230	10.049400	9.809200	9.818800	4.690467	55500706
2004-02-06	9.857230	10.030200	9.828410	10.030200	4.791452	257334420
2004-02-09	10.087800	10.414500	10.049400	10.414500	4.975035	65983342
2004-02-10	10.404900	10.587400	10.337600	10.568200	5.048456	49091402
2004-02-11	10.510500	10.587400	10.356800	10.568200	5.048456	29323191
2004-02-12	10.568200	10.606600	10.414500	10.539400	5.034698	30073568
2004-02-13	10.500900	10.549000	10.443300	10.500900	5.016308	16270151
2004-02-16	10.452900	10.510500	10.433700	10.491300	5.011721	26070316
2004-02-17	10.481700	10.539400	10.414500	10.481700	5.007133	20900573
2004-02-18	10.529700	10.549000	10.452900	10.549000	5.039281	13675318
2004-02-19	10.549000	10.750700	10.520200	10.750700	5.135638	25809872
2004-02-20	10.654600	10.721900	10.529700	10.597000	5.062212	20895504
2004-02-23	10.577800	10.673900	10.549000	10.577800	5.053040	11811617
2004-02-24	10.539400	10.558600	10.318400	10.433700	4.984203	21265655
2004-02-25	10.433700	10.510500	10.347200	10.472100	5.002548	44652800
2004-02-26	10.539400	10.549000	10.328000	10.472100	5.002548	16058274
2004-02-27	10.520200	10.664300	10.491300	10.664300	5.094361	35902800
2004-03-01	10.664300	10.741100	10.587400	10.664300	5.094361	18005579
2004-03-02	10.760300	10.760300	10.635400	10.760300	5.140221	20097620
2004-03-03	10.654600	10.741100	10.606600	10.654600	5.089731	18497494
2004-03-04	10.779500	10.818000	10.635400	10.779500	5.149394	16768527
2004-03-05	10.779500	10.856400	10.664300	10.779500	5.149394	22145227
2004-03-08	10.837200	10.856400	10.760300	10.837200	5.176956	14014962
2004-03-09	10.683500	10.789200	10.654600	10.683500	5.103534	16403331
2004-03-10	10.683500	10.712300	10.587400	10.683500	5.103534	19344337
2004-03-11	10.414500	10.549000	10.308800	10.414500	4.975035	27675410
2004-03-12	10.337600	10.347200	10.030200	10.337600	4.938298	29326530
2004-03-15	9.818800	10.155100	9.818800	9.818800	4.690467	45349920
2004-03-16	9.962920	10.097400	9.751550	9.962920	4.759313	33556354
2004-03-17	10.260700	10.289600	10.001400	10.260700	4.901563	57771252
2004-03-18	9.991740	10.318400	9.934090	9.991740	4.773080	24570104
2004-03-19	10.155100	10.183900	9.943700	10.155100	4.851117	36368115
2004-03-22	9.943700	10.030200	9.838020	9.943700	4.750131	33399865
2004-03-23	10.078200	10.203100	9.886060	10.078200	4.814381	23085956
2004-03-24	10.145500	10.241500	9.982130	10.145500	4.846530	29991927
2004-03-25	10.328000	10.328000	10.193500	10.328000	4.933710	28550319
2004-03-26	10.366400	10.414500	10.308800	10.366400	4.952056	20046414
2004-03-29	10.443300	10.481700	10.251100	10.443300	4.988790	41716861
2004-03-30	10.395300	10.452900	10.328000	10.395300	4.965863	18838367
2004-03-31	10.347200	10.433700	10.280000	10.347200	4.942883	48830015
2004-04-01	10.472100	10.481700	10.337600	10.472100	5.002548	117898287
2004-04-02	10.741100	10.760300	10.376000	10.741100	5.131050	134006911
2004-04-05	10.779500	10.837200	10.664300	10.779500	5.149394	134123646
2004-04-06	10.779500	10.875600	10.654600	10.779500	5.149394	114855037
2004-04-07	10.866000	10.866000	10.683500	10.866000	5.190716	41890647
2004-04-08	10.952500	11.029300	10.866000	10.952500	5.232039	45987310
2004-04-09	10.952500	10.952500	10.952500	10.952500	5.232039	0
2004-04-12	10.952500	10.952500	10.952500	10.952500	5.232039	0
2004-04-13	10.971700	11.019700	10.866000	10.971700	5.296336	54605231
2004-04-14	10.741100	10.866000	10.625800	10.741100	5.185019	127550915
2004-04-15	10.654600	10.760300	10.616200	10.654600	5.143265	30448613
2004-04-16	10.769900	10.779500	10.654600	10.769900	5.198922	23953282
2004-04-19	10.702700	10.798800	10.625800	10.702700	5.166482	75451369
2004-04-20	10.712300	10.808400	10.712300	10.712300	5.171116	15323460
2004-04-21	10.606600	10.683500	10.577800	10.606600	5.120092	17928664
2004-04-22	10.721900	10.789200	10.529700	10.721900	5.175751	35290612
2004-04-23	10.741100	10.885200	10.721900	10.741100	5.185019	47270245
2004-04-26	10.866000	10.904400	10.760300	10.866000	5.245312	22759534
2004-04-27	10.933300	10.942900	10.818000	10.933300	5.277796	24883561
2004-04-28	10.702700	10.923700	10.693100	10.702700	5.166482	17039994
2004-04-29	10.664300	10.721900	10.529700	10.664300	5.147943	26505219
2004-04-30	10.577800	10.664300	10.529700	10.577800	5.106188	20001407
2004-05-03	10.721900	10.721900	10.529700	10.721900	5.175751	13195948
2004-05-04	10.760300	10.779500	10.597000	10.760300	5.194285	23845728
2004-05-05	10.923700	10.923700	10.625800	10.923700	5.273164	19092033
2004-05-06	10.645000	10.885200	10.645000	10.645000	5.138629	79524419
2004-05-07	10.443300	10.683500	10.376000	10.443300	5.041262	53514734
2004-05-10	10.116600	10.299200	10.039800	10.116600	4.883556	34990341
2004-05-11	10.356800	10.356800	10.126200	10.356800	4.999507	24448007
2004-05-12	10.203100	10.414500	10.183900	10.203100	4.925312	31406348
2004-05-13	10.270400	10.308800	10.135800	10.270400	4.957799	23736775
2004-05-14	10.193500	10.280000	10.116600	10.193500	4.920677	50788535
2004-05-17	9.991740	10.087800	9.886060	9.991740	4.823283	21293660
2004-05-18	10.059000	10.135800	10.020600	10.059000	4.855751	24498112
2004-05-19	10.414500	10.424100	10.164700	10.414500	5.027362	20584497
2004-05-20	10.231900	10.318400	10.155100	10.231900	4.939216	34217983
2004-05-21	10.193500	10.347200	10.116600	10.193500	4.920677	17253471
2004-05-24	10.376000	10.481700	10.241500	10.376000	5.008775	17374397
2004-05-25	10.347200	10.366400	10.222300	10.347200	4.994873	16543287
2004-05-26	10.462500	10.549000	10.452900	10.462500	5.050531	23666063
2004-05-27	10.500900	10.558600	10.433700	10.500900	5.069069	17646224
2004-05-28	10.414500	10.587400	10.414500	10.414500	5.027362	16104640
2004-05-31	10.404900	10.404900	10.337600	10.404900	5.022727	11278223
2004-06-01	10.251100	10.376000	10.222300	10.251100	4.948483	14425996
2004-06-02	10.328000	10.404900	10.299200	10.328000	4.985603	13549518
2004-06-03	10.366400	10.376000	10.203100	10.366400	5.004141	13736005
2004-06-04	10.539400	10.577800	10.328000	10.539400	5.087653	16476289
2004-06-07	10.693100	10.693100	10.577800	10.693100	5.161848	13787793
2004-06-08	10.693100	10.741100	10.635400	10.693100	5.161848	14358591
2004-06-09	10.616200	10.779500	10.606600	10.616200	5.124727	16150408
2004-06-10	10.625800	10.654600	10.558600	10.625800	5.129360	16033500
2004-06-11	10.606600	10.616200	10.510500	10.606600	5.120092	11351321
2004-06-14	10.414500	10.568200	10.366400	10.414500	5.027362	49446100
2004-06-15	10.539400	10.577800	10.395300	10.539400	5.087653	16208143
2004-06-16	10.635400	10.635400	10.549000	10.635400	5.133995	12457744
2004-06-17	10.731500	10.731500	10.597000	10.731500	5.180385	18196152
2004-06-18	10.769900	10.808400	10.673900	10.769900	5.198922	49903304
2004-06-21	10.750700	10.866000	10.712300	10.750700	5.189655	64310464
2004-06-22	10.597000	10.721900	10.549000	10.597000	5.115457	19137269
2004-06-23	10.625800	10.683500	10.568200	10.625800	5.129360	16079489
2004-06-24	10.721900	10.779500	10.673900	10.721900	5.175751	41532737
2004-06-25	10.625800	10.779500	10.625800	10.625800	5.129360	20819034
2004-06-28	10.721900	10.750700	10.616200	10.721900	5.175751	43020730
2004-06-29	10.654600	10.712300	10.625800	10.654600	5.143265	20268475
2004-06-30	10.549000	10.693100	10.549000	10.549000	5.092285	24457096
2004-07-01	10.510500	10.683500	10.452900	10.510500	5.073700	61908030
2004-07-02	10.558600	10.558600	10.443300	10.558600	5.096922	110240630
2004-07-05	10.568200	10.616200	10.529700	10.568200	5.101556	64759374
2004-07-06	10.414500	10.606600	10.376000	10.414500	5.027362	24002177
2004-07-07	10.568200	10.645000	10.433700	10.568200	5.101556	154419725
2004-07-08	10.645000	10.645000	10.481700	10.645000	5.138629	91959565
2004-07-09	10.549000	10.616200	10.443300	10.549000	5.092285	32293693
2004-07-12	10.481700	10.664300	10.481700	10.481700	5.108222	47644024
2004-07-13	10.568200	10.645000	10.529700	10.568200	5.150380	13600753
2004-07-14	10.568200	10.577800	10.443300	10.568200	5.150380	48810530
2004-07-15	10.443300	10.587400	10.443300	10.443300	5.089509	88627589
2004-07-16	10.443300	10.520200	10.385600	10.443300	5.089509	29877422
2004-07-19	10.404900	10.433700	10.299200	10.404900	5.070796	15148021
2004-07-20	10.462500	10.520200	10.318400	10.462500	5.098866	13361653
2004-07-21	10.491300	10.577800	10.424100	10.491300	5.112903	63751393
2004-07-22	10.366400	10.424100	10.308800	10.366400	5.052033	18393732
2004-07-23	10.222300	10.433700	10.145500	10.222300	4.981805	53506179
2004-07-26	10.155100	10.183900	10.030200	10.155100	4.949057	60547093
2004-07-27	10.404900	10.452900	10.164700	10.404900	5.070796	28396097
2004-07-28	10.366400	10.491300	10.337600	10.366400	5.052033	18610656
2004-07-29	10.549000	10.568200	10.395300	10.549000	5.141019	48257334
2004-07-30	10.529700	10.625800	10.520200	10.625800	5.178450	27071842
2004-08-02	10.539400	10.635400	10.520200	10.587400	5.159736	18585544
2004-08-03	10.587400	10.654600	10.577800	10.597000	5.164413	29018146
2004-08-04	10.529700	10.558600	10.404900	10.520200	5.126987	16035343
2004-08-05	10.520200	10.645000	10.558600	10.568200	5.150380	9332564
2004-08-06	10.568200	10.510500	10.376000	10.404900	5.070796	109973787
2004-08-09	10.385600	10.424100	10.193500	10.289600	5.014604	60678339
2004-08-10	10.289600	10.328000	10.222300	10.299200	5.019282	12643559
2004-08-11	10.328000	10.347200	10.068600	10.212700	4.977128	33973879
2004-08-12	10.174300	10.318400	10.145500	10.260700	5.000521	15675341
2004-08-13	10.145500	10.203100	10.116600	10.135800	4.939651	13383638
2004-08-16	10.135800	10.135800	10.135800	10.135800	4.939651	0
2004-08-17	10.280000	10.404900	10.212700	10.308800	5.023961	17853341
2004-08-18	10.308800	10.443300	10.270400	10.443300	5.089509	20118675
2004-08-19	10.491300	10.549000	10.385600	10.395300	5.066119	17140726
2004-08-20	10.395300	10.404900	10.318400	10.366400	5.052033	10794393
2004-08-23	10.366400	10.549000	10.414500	10.500900	5.117582	10617045
2004-08-24	10.500900	10.520200	10.452900	10.491300	5.112903	11951550
2004-08-25	10.472100	10.500900	10.376000	10.414500	5.075475	22168861
2004-08-26	10.500900	10.529700	10.462500	10.481700	5.108222	11359467
2004-08-27	10.481700	10.539400	10.452900	10.529700	5.131617	22824561
2004-08-30	10.549000	10.597000	10.510500	10.520200	5.126987	9916193
2004-08-31	10.500900	10.597000	10.491300	10.500900	5.117582	19902013
2004-09-01	10.597000	10.664300	10.568200	10.635400	5.183130	13902559
2004-09-02	10.635400	10.769900	10.577800	10.760300	5.243997	40160284
2004-09-03	10.741100	10.904400	10.731500	10.894800	5.309545	22195309
2004-09-06	10.894800	10.942900	10.856400	10.923700	5.323630	17593070
2004-09-07	10.904400	10.942900	10.875600	10.942900	5.332986	11767276
2004-09-08	10.933300	10.942900	10.856400	10.894800	5.309545	28320375
2004-09-09	10.846800	10.875600	10.760300	10.779500	5.253356	14455328
2004-09-10	10.789200	10.837200	10.760300	10.818000	5.272118	9960861
2004-09-13	10.856400	10.952500	10.846800	10.933300	5.328307	16123379
2004-09-14	10.904400	10.923700	10.837200	10.875600	5.300190	16827344
2004-09-15	10.856400	10.875600	10.721900	10.808400	5.267438	42043250
2004-09-16	10.808400	10.846800	10.721900	10.827600	5.276797	53359247
2004-09-17	10.798800	10.885200	10.741100	10.818000	5.272118	34723516
2004-09-20	10.818000	10.837200	10.693100	10.750700	5.239321	74628346
2004-09-21	10.673900	10.798800	10.673900	10.779500	5.253356	51402434
2004-09-22	10.760300	10.779500	10.683500	10.702700	5.215927	105632406
2004-09-23	10.645000	10.693100	10.597000	10.664300	5.197211	34010132
2004-09-24	10.664300	10.683500	10.577800	10.625800	5.178450	51790893
2004-09-27	10.625800	10.616200	10.510500	10.510500	5.122257	10250704
2004-09-28	10.510500	10.635400	10.491300	10.597000	5.164413	34232591
2004-09-29	10.635400	10.683500	10.577800	10.625800	5.178450	50949993
2004-09-30	10.673900	10.741100	10.645000	10.645000	5.187808	33124318
2004-10-01	10.664300	10.914100	10.645000	10.914100	5.318951	64781482
2004-10-04	10.914100	11.279100	10.933300	11.163800	5.440644	88128684
2004-10-05	11.163800	11.250300	11.077400	11.144600	5.431285	48212625
2004-10-06	11.144600	11.308000	11.077400	11.240700	5.478119	79306171
2004-10-07	11.288700	11.471300	11.231100	11.432800	5.571739	89435885
2004-10-08	11.432800	11.490500	11.288700	11.356000	5.534312	56845911
2004-10-11	11.259900	11.327200	11.183100	11.269500	5.540950	77177363
2004-10-12	11.269500	11.269500	11.269500	11.269500	5.540950	0
2004-10-13	11.269500	11.404000	11.240700	11.346400	5.578761	187661063
2004-10-14	11.346400	11.365600	11.240700	11.298400	5.555157	27088517
2004-10-15	11.298400	11.308000	11.173500	11.308000	5.559877	69134204
2004-10-18	11.308000	11.423300	11.298400	11.365600	5.588199	21820077
2004-10-19	11.365600	11.577000	11.423300	11.538500	5.673209	47995329
2004-10-20	11.423300	11.500100	11.394400	11.432800	5.621240	31086606
2004-10-21	11.480900	11.509700	11.394400	11.480900	5.644889	55435610
2004-10-22	11.442500	11.615400	11.442500	11.490500	5.649608	46392671
2004-10-25	11.308000	11.327200	11.173500	11.259900	5.536230	85160886
2004-10-26	11.308000	11.346400	11.202300	11.288700	5.550389	61259378
2004-10-27	11.288700	11.548100	11.269500	11.548100	5.677929	77505317
2004-10-28	11.596200	11.817200	11.596200	11.817200	5.810241	39427746
2004-10-29	11.826800	11.970900	11.730700	11.817200	5.810241	38323143
2004-11-01	11.817200	11.817200	11.817200	11.817200	5.810241	0
2004-11-02	11.951700	12.076500	11.913200	12.076500	5.937732	34109451
2004-11-03	12.076500	12.220700	12.057300	12.095800	5.947219	38808307
2004-11-04	12.134200	12.143800	11.932400	12.066900	5.933013	38507240
2004-11-05	12.201500	12.230300	12.038100	12.105400	5.951940	48056256
2004-11-08	12.076500	12.182200	12.057300	12.086200	5.942501	27691373
2004-11-09	12.066900	12.086200	11.942000	11.942000	5.871601	34303602
2004-11-10	11.980500	12.038100	11.913200	11.913200	5.857440	22662426
2004-11-11	11.913200	11.961300	11.701900	11.797900	5.800752	46534669
2004-11-12	11.894000	11.894000	11.701900	11.701900	5.753549	26458495
2004-11-15	11.740300	11.769100	11.634600	11.721100	5.762991	26680697
2004-11-16	11.749900	11.788300	11.644200	11.644200	5.725180	17784405
2004-11-17	11.682600	11.980500	11.673000	11.970900	5.885811	43300078
2004-11-18	11.932400	12.028500	11.913200	11.951700	5.876372	13989387
2004-11-19	11.961300	12.086200	11.884400	11.903600	5.852721	19636459
2004-11-22	11.769100	11.855600	11.701900	11.836400	5.819682	16148912
2004-11-23	11.894000	11.942000	11.788300	11.874800	5.838561	15123331
2004-11-24	11.951700	11.970900	11.855600	11.961300	5.881091	16332686
2004-11-25	11.990100	12.105400	11.990100	12.105400	5.951940	17997979
2004-11-26	12.057300	12.095800	11.990100	12.095800	5.947219	10441710
2004-11-29	12.095800	12.143800	11.903600	11.961300	5.881091	14747569
2004-11-30	11.961300	11.951700	11.778700	11.894000	5.848000	33104536
2004-12-01	11.894000	11.999700	11.826800	11.913200	5.857440	18808544
2004-12-02	11.913200	12.086200	11.942000	12.086200	5.942501	52671276
2004-12-03	12.057300	12.163000	11.894000	12.009300	5.904691	21064227
2004-12-06	12.009300	12.009300	12.009300	12.009300	5.904691	0
